query,query_type,config,variant,reference_model,faithfulness,answer_relevancy,similarity,llm_grade,reasoning_effort
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,dense_sparse,gpt5nano_thinking,14b,1.0,0.6757830026866155,0.741695686663355,0.0,medium
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,dense_sparse,gpt5nano_thinking,14b,1.0,0.6535559705701609,0.7545480118584214,0.0,medium
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,dense_only,gpt5nano_base,72b,0.7272727272727273,0.7762263441786539,0.6403058552204213,0.0,minimal
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,dense_only,gpt5nano_base,72b,0.6,0.8562098163912891,0.8485317312668933,0.0,minimal
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,dense_only,gpt5nano_base,72b,1.0,0.7600396359418955,0.7683516732556499,0.0,minimal
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,dense_only,gpt5nano_base,72b,0.0,0.820727847859299,0.9096344948134875,0.0,minimal
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,dense_only,gpt5nano_base,72b,0.16666666666666666,0.7233054991184903,0.82308563493579,0.0,minimal
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,dense_only,gpt5nano_base,72b,0.0,0.775088876516516,0.9096524080219953,0.0,minimal
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,dense_only,gpt5nano_base,72b,0.6666666666666666,0.6972191987923484,0.7871950032013697,0.0,minimal
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,dense_only,gpt5nano_base,72b,0.9047619047619048,0.5838662560300169,0.7122685786024933,0.0,minimal
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,dense_only,gpt5nano_base,72b,0.8421052631578947,0.7301277603937543,0.8470604735256568,0.0,minimal
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,dense_only,gpt5nano_base,72b,0.5,0.7069546049699555,0.7729914819446632,0.0,minimal
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,dense_only,gpt5nano_base,72b,0.14285714285714285,0.7638384111704738,0.8643545999152669,0.0,minimal
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,dense_only,gpt5nano_base,72b,0.6923076923076923,0.886031825974035,0.8730392750975509,0.0,minimal
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,dense_only,gpt5nano_base,72b,0.08333333333333333,0.9027827249919311,0.6127328245995569,0.0,minimal
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,dense_only,gpt5nano_base,72b,1.0,0.7120755106674753,0.7973935201033915,1.0,minimal
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,dense_only,gpt5nano_base,72b,0.6,0.9090360979746296,0.8051896973218902,0.0,minimal
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,dense_only,gpt5nano_base,72b,1.0,0.7550934821649028,0.8752938795385921,0.0,minimal
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,dense_only,gpt5nano_base,72b,0.6,0.9497573151269859,0.819219220049253,0.0,minimal
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,dense_only,gpt5nano_base,72b,0.25,0.9890189810762872,0.7871894715335495,0.0,minimal
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,dense_only,gpt5nano_base,72b,0.9090909090909091,0.77765338604438,0.7154062204779253,0.0,minimal
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,dense_only,gpt5nano_base,72b,1.0,0.8509039759586265,0.817801992296944,0.0,minimal
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,dense_only,gpt5nano_base,72b,0.42857142857142855,0.8754231837635965,0.7167490460047738,0.0,minimal
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,dense_only,gpt5nano_thinking,72b,0.7142857142857143,0.8435231892117838,0.8029939580052243,0.0,medium
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,dense_only,gpt5nano_thinking,72b,1.0,0.6687006983132223,0.8375448495781963,0.0,medium
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,dense_only,gpt5nano_thinking,72b,1.0,0.7234502314028131,0.6366025723079323,0.0,medium
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,dense_only,gpt5nano_thinking,72b,0.0,0.7387599017681099,0.8627566063398451,0.0,medium
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,dense_only,gpt5nano_thinking,72b,0.5,0.7668142333892772,0.781809381271599,0.0,medium
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,dense_only,gpt5nano_thinking,72b,0.3333333333333333,0.8069736471029882,0.7319692966316104,0.0,medium
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,dense_only,gpt5nano_thinking,72b,0.7692307692307693,0.6005876114379666,0.7169371198649543,0.0,medium
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,dense_only,gpt5nano_thinking,72b,0.75,0.6989103043193147,0.7919388300292886,0.0,medium
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,dense_only,gpt5nano_thinking,72b,0.4,0.723180200703235,0.8539231318325037,0.0,medium
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,dense_only,gpt5nano_thinking,72b,1.0,0.0,0.6921044961028098,0.0,medium
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,dense_only,gpt5nano_thinking,72b,0.5,0.7564562483319395,0.7950482574719993,0.0,medium
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,dense_only,gpt5nano_thinking,72b,1.0,0.0,0.8521640013086099,0.0,medium
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,dense_only,gpt5nano_thinking,72b,0.5,0.7806513054970875,0.6725034440156431,0.0,medium
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,dense_only,gpt5nano_thinking,72b,1.0,0.9203297878613893,0.7952535186291568,1.0,medium
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,dense_only,gpt5nano_thinking,72b,0.6666666666666666,0.6102032132177065,0.39942164616180775,0.0,medium
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,dense_only,gpt5nano_thinking,72b,0.6666666666666666,0.7044823458763442,0.8260389845155045,0.0,medium
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,dense_only,gpt5nano_thinking,72b,0.8333333333333334,0.9608062022605736,0.6597258745796972,0.0,medium
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,dense_only,gpt5nano_thinking,72b,0.8888888888888888,0.7779549755554632,0.8098263359753032,0.0,medium
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,dense_only,gpt5nano_thinking,72b,1.0,0.730687418642392,0.6438358813984686,0.0,medium
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,dense_only,gpt5nano_thinking,72b,1.0,0.7279929021163202,0.5074469382278073,0.0,medium
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,dense_only,gpt5nano_thinking,72b,1.0,0.774468948720104,0.7676440031525857,0.0,medium
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,sparse_only,gpt5nano_base,72b,0.8333333333333334,0.8296909786826676,0.8380085118545157,1.0,minimal
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,sparse_only,gpt5nano_base,72b,0.75,0.0,0.5449032026139051,0.0,minimal
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,sparse_only,gpt5nano_base,72b,1.0,0.7327351151785454,0.8014098894978808,0.0,minimal
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,sparse_only,gpt5nano_base,72b,0.0,0.8135916032503906,0.8708602876044008,0.0,minimal
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,sparse_only,gpt5nano_base,72b,0.8333333333333334,0.5527861307351799,0.6664244125284404,0.0,minimal
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,sparse_only,gpt5nano_base,72b,0.0,0.7801002492254988,0.9092973565759155,0.0,minimal
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,sparse_only,gpt5nano_base,72b,0.625,0.625499328897491,0.7222183517312517,0.0,minimal
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,sparse_only,gpt5nano_base,72b,0.6666666666666666,0.6567550202725936,0.8020305453330754,0.0,minimal
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,sparse_only,gpt5nano_base,72b,0.2727272727272727,0.6879945449017666,0.8342607746122641,0.0,minimal
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,sparse_only,gpt5nano_base,72b,0.8571428571428571,0.7902601106485888,0.9277775053529527,0.0,minimal
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,sparse_only,gpt5nano_base,72b,0.8,0.0,0.719698569771544,0.0,minimal
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,sparse_only,gpt5nano_base,72b,0.0,0.8329286511391656,0.893236699141871,0.0,minimal
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,sparse_only,gpt5nano_base,72b,1.0,0.8422908464904393,0.8587355181514796,0.0,minimal
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,sparse_only,gpt5nano_base,72b,0.5,0.580971334785573,0.7974613036748539,1.0,minimal
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,sparse_only,gpt5nano_base,72b,0.6,0.9058156994466898,0.7329119548591025,0.0,minimal
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,sparse_only,gpt5nano_base,72b,0.6666666666666666,0.7496072814962473,0.819646681695885,0.0,minimal
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,sparse_only,gpt5nano_base,72b,0.8333333333333334,0.7773294355147318,0.8118070802699374,0.0,minimal
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,sparse_only,gpt5nano_base,72b,0.2,0.9928252396292598,0.7763980155083499,0.0,minimal
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,sparse_only,gpt5nano_base,72b,1.0,0.6083720153434821,0.7945297048779432,0.0,minimal
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,sparse_only,gpt5nano_base,72b,1.0,0.6958681998564867,0.8325159733771238,0.0,minimal
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,sparse_only,gpt5nano_base,72b,0.5,0.6660988996131013,0.8264333429179677,0.0,minimal
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,sparse_only,gpt5nano_thinking,72b,1.0,0.8726728170199269,0.9684464874631027,1.0,medium
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,sparse_only,gpt5nano_thinking,72b,0.0,0.0,0.1385177406567702,0.0,medium
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,sparse_only,gpt5nano_thinking,72b,1.0,0.686543924731021,0.7077501958567348,0.0,medium
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,sparse_only,gpt5nano_thinking,72b,0.5,0.0,0.14476165165428878,0.0,medium
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,sparse_only,gpt5nano_thinking,72b,0.8,0.5788192185935376,0.6941341561344995,0.0,medium
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,sparse_only,gpt5nano_thinking,72b,0.6666666666666666,0.0,0.8674317197771655,0.0,medium
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,sparse_only,gpt5nano_thinking,72b,0.8571428571428571,0.7839921703490084,0.6892047437299647,0.0,medium
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,sparse_only,gpt5nano_thinking,72b,0.42857142857142855,0.5640302760084269,0.7862754532088485,0.0,medium
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,sparse_only,gpt5nano_thinking,72b,0.6666666666666666,0.0,0.8176472490215941,0.0,medium
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,sparse_only,gpt5nano_thinking,72b,1.0,0.7976076299238968,0.9283042902973434,0.0,medium
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,sparse_only,gpt5nano_thinking,72b,0.5,0.746863425803547,0.7489015837933637,0.0,medium
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,sparse_only,gpt5nano_thinking,72b,0.75,0.0,0.8350920863850415,0.0,medium
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,sparse_only,gpt5nano_thinking,72b,1.0,0.8786497347860251,0.7556895370465085,0.0,medium
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,sparse_only,gpt5nano_thinking,72b,0.75,0.6173385060324889,0.800743879257291,1.0,medium
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,sparse_only,gpt5nano_thinking,72b,0.4,0.9026649830097612,0.7305247141182603,0.0,medium
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,sparse_only,gpt5nano_thinking,72b,0.9090909090909091,0.6898673816628104,0.8547646546904731,0.0,medium
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,sparse_only,gpt5nano_thinking,72b,0.8333333333333334,0.9412627392548373,0.6316766463405012,0.0,medium
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,sparse_only,gpt5nano_thinking,72b,0.0,0.7525781357783369,0.702867610808934,0.0,medium
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,sparse_only,gpt5nano_thinking,72b,1.0,0.6459455544548707,0.6980595622621992,0.0,medium
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,sparse_only,gpt5nano_thinking,72b,1.0,0.7279929021163202,0.48678254425813705,0.0,medium
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,sparse_only,gpt5nano_thinking,72b,1.0,0.7221038816923637,0.7823452024283827,0.0,medium
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,dense_sparse,gpt5nano_base,72b,0.3333333333333333,0.7173262926326167,0.7843476469563355,0.0,minimal
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,dense_sparse,gpt5nano_base,72b,0.5,0.0,0.5897127278284009,0.0,minimal
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,dense_sparse,gpt5nano_base,72b,1.0,0.7953394093209378,0.7844722046108282,0.0,minimal
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,dense_sparse,gpt5nano_base,72b,0.0,0.7718869877422604,0.8275955946606777,0.0,minimal
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,dense_sparse,gpt5nano_base,72b,0.5,0.753526321709607,0.6866873283876985,0.0,minimal
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,dense_sparse,gpt5nano_base,72b,0.0,0.7564213030337984,0.9180504028126921,0.0,minimal
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,dense_sparse,gpt5nano_base,72b,0.625,0.6892273530675377,0.6068014169755478,0.0,minimal
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,dense_sparse,gpt5nano_base,72b,1.0,0.8698998760005953,0.8861399042549399,0.0,minimal
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,dense_sparse,gpt5nano_base,72b,0.8181818181818182,0.7975511944291128,0.9032084241247655,0.0,minimal
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,dense_sparse,gpt5nano_base,72b,0.42857142857142855,0.8507998537982328,0.7558622967147268,0.0,minimal
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,dense_sparse,gpt5nano_base,72b,0.3333333333333333,0.8024987463997016,0.7508912682635364,0.0,minimal
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,dense_sparse,gpt5nano_base,72b,0.4,0.8035068466949138,0.9216315404597972,0.0,minimal
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,dense_sparse,gpt5nano_base,72b,1.0,0.8422908464904393,0.9223183874874128,0.0,minimal
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,dense_sparse,gpt5nano_base,72b,1.0,0.7202356824446574,0.8105549905294642,1.0,minimal
"Under MLR 2017 regulation 4, at what point is an estate agent considered to have entered into a business relationship with a purchaser?",exact_anchor,dense_sparse,gpt5nano_base,72b,0.4,0.9381131542809297,0.7105232566981664,0.0,minimal
"Under section 331 of POCA 2002, who specifically commits an offence by failing to disclose knowledge or suspicion of money laundering, and what are the conditions of that offence?",exact_anchor,dense_sparse,gpt5nano_base,72b,0.7777777777777778,0.6814984090901239,0.8928872881000343,0.0,minimal
"Under section 336 of POCA 2002, what conditions must be satisfied before a nominated officer may give appropriate consent to a prohibited act?",exact_anchor,dense_sparse,gpt5nano_base,72b,0.7142857142857143,0.6256699666319214,0.672637203336746,0.0,minimal
"What authorised disclosure under POCA 2002 can prevent the section 328 arrangement offence from being committed, and which section sets out the requirements for that disclosure?",cross_reference,dense_sparse,gpt5nano_base,72b,0.0,0.9809085184873388,0.804107000690542,0.0,minimal
What information must a credit institution gather about a third-country respondent institution under MLR 2017 regulation 34 before establishing a correspondent relationship?,exact_anchor,dense_sparse,gpt5nano_base,72b,0.8571428571428571,0.821637226418192,0.8979891527381798,0.0,minimal
What must a credit institution apply under MLR 2017 regulation 34 in addition to the measures required by regulation 33 when establishing a correspondent relationship with a third-country institution?,cross_reference,dense_sparse,gpt5nano_base,72b,1.0,0.7610409976259538,0.653605592234232,0.0,minimal
What three conditions must all be satisfied for a person to commit the failure-to-disclose offence under section 330 of POCA 2002?,exact_anchor,dense_sparse,gpt5nano_base,72b,0.0,0.7068141523189259,0.8641485437052538,0.0,minimal
"A person accused under section 327 of POCA 2002 may rely on an authorised disclosure as a defence — which section of POCA governs such disclosures, and what must the disclosure consist of?",cross_reference,dense_sparse,gpt5nano_thinking,72b,0.8571428571428571,0.8283379592804322,0.689200243409807,0.0,medium
"How does section 335 of POCA 2002 define 'appropriate consent', and when is a person treated as having received it in the absence of an explicit response?",exact_anchor,dense_sparse,gpt5nano_thinking,72b,0.0,0.0,0.12347554644136774,0.0,medium
"MLR 2017 regulation 29 specifies it applies 'in addition to' the measures in another regulation for credit and financial institutions — which base regulation, and what additional obligations does regulation 29 impose regarding insurance policy beneficiaries?",cross_reference,dense_sparse,gpt5nano_thinking,72b,1.0,0.8157675259450152,0.7304972771173817,0.0,medium
"MLR 2017 regulation 3 defines 'money laundering' by reference to a specific POCA 2002 provision — which section, and what conduct does that provision describe as money laundering?",cross_reference,dense_sparse,gpt5nano_thinking,72b,0.0,0.7994617717557277,0.8368597444002377,0.0,medium
"MLR 2017 regulation 44 requires trustees to maintain records containing information specified in another regulation — which regulation prescribes that information, and what categories of beneficial owner data are required?",cross_reference,dense_sparse,gpt5nano_thinking,72b,1.0,0.6337528548415429,0.6410844999736051,0.0,medium
"Regulation 27(1)(c) of MLR 2017 requires a relevant person to apply CDD where it suspects money laundering — how is money laundering defined for the purposes of the Regulations, and where is that definition found?",cross_reference,dense_sparse,gpt5nano_thinking,72b,0.0,0.7815933942652844,0.7460427233149098,0.0,medium
"Regulation 28 of MLR 2017 states it applies when a relevant person is required by another regulation to apply CDD measures — which regulation creates that trigger obligation, and in what circumstances does it require CDD to be applied?",cross_reference,dense_sparse,gpt5nano_thinking,72b,0.8181818181818182,0.6841881760854333,0.6707698057301712,0.0,medium
"Regulation 30 of MLR 2017 sets the timing rule for completing verification — to which specific regulations does it apply, and what is the default timing requirement it establishes?",cross_reference,dense_sparse,gpt5nano_thinking,72b,1.0,0.6109023558563925,0.767072129543509,0.0,medium
"Section 332 of POCA 2002 creates a failure-to-disclose offence for persons nominated to receive disclosures under sections 337 or 338 — what are the conditions of that offence, and how does it differ from the section 330 offence?",cross_reference,dense_sparse,gpt5nano_thinking,72b,0.8571428571428571,0.8762771594657278,0.91582459016251,0.0,medium
Section 335 of POCA 2002 defines 'appropriate consent' as consent given in response to an authorised disclosure — what does section 338 require for that underlying disclosure to be authorised?,cross_reference,dense_sparse,gpt5nano_thinking,72b,1.0,0.0,0.6102359392394607,0.0,medium
The failure-to-disclose offence in POCA 2002 section 330 applies where a person knows or suspects another is engaged in money laundering — how is 'money laundering' defined in section 340 for this purpose?,cross_reference,dense_sparse,gpt5nano_thinking,72b,1.0,0.0,0.7314532411844119,0.0,medium
"The section 327 offences in POCA 2002 apply to 'criminal property' — where in POCA is that term defined, and what two elements must be established to show that property qualifies as criminal?",cross_reference,dense_sparse,gpt5nano_thinking,72b,0.6666666666666666,0.0,0.8833842972778059,0.0,medium
"Under MLR 2017 regulation 27, in what circumstances is a relevant person required to apply customer due diligence measures?",exact_anchor,dense_sparse,gpt5nano_thinking,72b,1.0,0.9314108400758516,0.5931457560845096,0.0,medium
"Under MLR 2017 regulation 29, when must a credit institution or financial institution identify the beneficiary of a long-term insurance policy?",exact_anchor,dense_sparse,gpt5nano_thinking,72b,1.0,0.8036780131295423,0.7237339919085195,1.0,medium
